,0
DLN,0.050950297359557306
EMLC,0.010457335234856976
HEFA,0.03281578223952322
XOP,0.23236944110606886
KBE,0.1753897443181983
IYH,0.028094782821498857
VWOB,0.008675799190238528
GSIE,0.025508181252410844
VSGX,0.028652168605159963
ITB,0.14710188923571482
IGF,0.034974431762236816
VYMI,0.03467631510251067
DON,0.12821688273205986
JETS,0.2141609835178426
RYT,0.06592621116488324
FTSL,0.0036079747875539213
SPHD,0.09344989532796408
KBWB,0.19467222021520808
FHLC,0.028884658554607874
TAN,0.49513994868555944
TOTL,0.0010768124726393239
VONE,0.05257142061273728
VGLT,0.018299254609097176
QCLN,0.3422849713601249
GSY,0.005176745737702147
FV,0.06940384465057163
SLYG,0.12763084020508397
VOOV,0.07635289439192162
ICF,0.037495341766034765
EWU,0.050190348567080545
IXG,0.09087471886692164
ASHR,0.06929533511308576
USRT,0.044734872250763634
VNLA,0.0001617019926366252
BOTZ,0.061923614400162814
FNDC,0.031335310221359484
GVI,0.0008876108904470716
PCY,0.016144268831414784
IYG,0.13236587890633722
NFRA,0.03733448641233406
PBUS,0.04167017742177243
DBC,0.03266155852797271
XHB,0.148434733338504
PZA,0.001444564308254895
JHMM,0.1654052072018334
SLQD,0.0003631292228098342
PFFD,0.03142222185404927
IGLB,0.01088535487678708
EWG,0.034228329313806385
FMB,0.0010195904523928024
BAB,0.0056014223232606535
IYE,0.1741479580990434
XLG,0.07346065796209814
FEZ,0.09200590972941093
ITA,0.14367340219446292
KOMP,0.2303207454023795
IYF,0.13342307394483152
FLRN,0.00010907201738668026
USO,0.13094066904243593
BSCM,0.0017330770987127734
SGOL,0.03498851147447037
COMT,0.02604329089569279
SCHK,0.054812862552205736
GNR,0.08665982136266169
DGS,0.03336717816160728
BSCN,0.001541861189288236
HYLS,0.008177295839065376
JMST,0.00013705441563106256
ILCG,0.07906997774373152
EPP,0.03679703599255956
HACK,0.04864669863564876
ARKQ,0.09542438942231643
FREL,0.03518799010968627
OIH,0.25934710918596793
AOR,0.014572258823748302
AIA,0.05236504769646475
FBND,0.0016657164810898548
EMLP,0.03648183809980205
HEDJ,0.04160898327618852
PHO,0.05081907731901313
IEV,0.04327888947034145
RWR,0.0506014718647247
PTLC,0.022182490724222702
FTGC,0.02095345822996388
VRP,0.01665507505020106
DXJ,0.05428587302582459
OMFL,0.15519353749994433
TNA,1.153312604158475
AMJ,0.2740632870964881
PULS,0.0032499800146929885
FXL,0.08640274689904659
FNGU,0.8645264332190559
EMXC,0.0414875536315204
URTH,0.03838467321851264
MDYV,0.186463551894761
CMF,0.0010137669295643247
ITM,0.0015717279083661995
FXD,0.12049639687735847
ROBO,0.054734267795661005
FNCL,0.16800583298051697
VIOO,0.18196838217368008
HYMB,0.002031535641921106
FXR,0.0902444111929421
DEM,0.03448345833610965
DES,0.13116754519569984
PDP,0.0868515049015891
RODM,0.030120368893467718
USMC,0.07205092322725352
PRFZ,0.1451144000352407
MDYG,0.15261901216378138
AOM,0.005492145890050833
USFR,3.9642440565495324e-05
FPX,0.19425932060279313
SLY,0.17856040177488527
IYY,0.05773961430797311
FDIS,0.09400666478122924
TDIV,0.03974126454236581
GBIL,0.19843841441405385
CWI,0.03309829302930348
PGF,0.01099576348951664
RWO,0.027868757827967557
HYS,0.002496351986552628
IYT,0.0606587591240984
XSD,0.11276366144768799
EAGG,0.0014313884806077457
TILT,0.06887118515389855
FDL,0.10043235050703254
EWL,0.029906655437518637
BSCO,0.004060838354714198
QDF,0.04741443158703066
FBT,0.05560844050681212
PBW,0.3915669077623742
FXO,0.10480819742632275
IYC,0.04196481421799699
IBDO,0.0017918916005862308
AOA,0.02300194904348451
COPX,0.13082602129790158
IVOO,0.17364640438495133
ICVT,0.11924487527222155
IYJ,0.0670091599150008
XME,0.22023461316079132
SQQQ,2.1133631319479003
VIOV,0.17784940581139197
GXC,0.05914680199133984
SRVR,0.03696698080644513
IBDN,0.0009084416931513883
FXH,0.041985749519467354
EUFN,0.07239836282848411
FIW,0.0517397550615788
TLH,0.010503186557414688
IXC,0.12397776446462026
JPHY,0.004618552800341599
SPHB,0.25131036054020467
BBRE,0.04236606338165673
IBDP,0.005033032129866284
IMCG,0.059409636658891984
QQEW,0.05346849028173408
PKW,0.07354564281937166
TDTT,0.0007567756168754425
TBT,0.07728709144172266
PSK,0.021072223467305827
RSX,0.04980293608031342
BLOK,0.4542156347806635
HNDL,0.007873027570794226
CQQQ,0.08991101233432185
EWA,0.06464610479403543
DLS,0.019548348591247267
GSG,0.044010262722673124
SPYX,0.04655110478280286
SH,0.07719853611380763
IAT,0.20180025680862523
DRIV,0.0754484400762297
PXH,0.043467490530325524
XMLV,0.035214224513152356
CRBN,0.03214743417746547
GEM,0.03793403192002809
ESML,0.17130095407197465
REM,0.09355559238309193
IHF,0.06888488451050544
EDV,0.0359267665636218
FTC,0.10533671158520658
STPZ,0.0005789826694311272
NULV,0.12405905452386387
IBDQ,0.002892328894649638
LRGF,0.05530289848993825
HYEM,0.007048427497530435
CGW,0.04121364814703684
PEJ,0.16607717375515157
FTXR,0.20612311745349757
URA,0.20117067747366074
IWX,0.12118353579293387
VTHR,0.05091363047678169
FEX,0.16863521444059282
FUTY,0.03039414955111447
LDUR,0.000888952838079948
FINX,0.08306252490947447
DIAL,0.0033124473912910495
IWC,0.12502689077191162
XSLV,0.08835362970825139
PSC,0.16530103024046744
EBND,0.006586229164413683
UITB,0.0013039965787397276
IGOV,0.004186409808939794
SDOG,0.12951685230489277
ROM,0.34133692448490816
QLTA,0.0029229323224215474
COWZ,0.08361993133412311
RWL,0.052964741159166724
MOO,0.04917966221518285
IVLU,0.032039165826330804
NUSC,0.17030148781833904
FTA,0.1370462454545148
REZ,0.05445118876479681
BSCP,0.0024095712372611527
IVOG,0.1109731844731612
TIPX,0.0012427116829493371
PXF,0.04073030457494493
JAGG,0.0017653462285246362
IHDG,0.021439989924235903
PPLT,0.09109407257291367
AGGY,0.0014713059516807694
XAR,0.10609415824702624
IGHG,0.008612388305048029
PFXF,0.021942411672573728
SMLF,0.13424420714722288
CXSE,0.07008917057104583
GTO,0.0022685476104066975
NXTG,0.03925176406609075
SECT,0.13065381753839475
REMX,0.15615016804763804
CDC,0.10978042211146961
IPAC,0.03511098541911929
LQDH,0.0029604986856673282
SUSB,0.003475850755889209
SPLB,0.010424148819402144
HTRB,0.003043530612616381
QUS,0.05519938426661644
REGL,0.1295239014851025
AOK,0.004116732507820193
UDOW,0.429162733655579
LABU,0.9100618297186825
IVOV,0.18122566820879696
CFO,0.04185114925543605
UCO,0.4657498738851189
PEY,0.10353464723272779
EMQQ,0.09650451428861585
FNX,0.19481093586824907
DTD,0.06748752771226943
HYDW,0.0033847438097850758
FLCO,0.002651055541411322
DBA,0.017843019585157858
FDVV,0.09385736726356819
VTWV,0.14689763727517366
XMMO,0.21515175313253357
FENY,0.17312177964710984
FLQL,0.046061075183038896
RYH,0.030587052806235797
IWL,0.04652819749934067
SIL,0.2141652226260589
IPAY,0.06383031682352039
PICK,0.08942622976557549
PHB,0.004026816967360751
MLPA,0.20350374831183254
NTSX,0.0474721178633523
IAI,0.0888152035400063
KXI,0.021744807792783823
XTN,0.07674621081745651
FYX,0.16923964785486637
KSA,0.03224520563311323
PNQI,0.09388056105427138
NULG,0.059289699038757596
EPI,0.05792194898444333
SWAN,0.009794183807837715
BWX,0.004342389374829452
LTPZ,0.01950360126408748
PCEF,0.03882848117455267
FPXI,0.07614575261508248
ILCB,0.04065556751818884
SIVR,0.2748554956379338
EWH,0.04719725702855695
DJP,0.028049254461336975
IBDR,0.0024977218614494977
GLTR,0.05046861939444802
GSEW,0.0760548532101829
UYG,0.5340630833347558
PSI,0.13598622117321763
BSJM,0.004372103577466668
FIDU,0.08192538343454203
INTF,0.026117973214291403
ACES,0.24432703924158278
SUSC,0.003135137922138951
QEFA,0.026483178715145436
FCOM,0.05574948017184854
IMTM,0.04237064525337901
FTXN,0.19639250514499784
DIVO,0.071905743250332
FSTA,0.02264733479218558
SDIV,0.04099884345390831
IMCB,0.15063165969540335
BAR,0.03356798427452117
JMBS,0.0004934035419219044
SMDV,0.10469250889724903
SPGP,0.10190207491375326
ILF,0.11032034093710555
IDU,0.030250971434784127
EMGF,0.03735519829895116
RWX,0.02831922572085976
SMMV,0.057620173925187895
CMBS,0.002758967777950804
DRSK,0.0033527414336411714
XYLD,0.14888756712537948
DHS,0.10338657232132498
EWW,0.07590037502785534
HDEF,0.03226186312261585
JPIN,0.03224844553048743
MJ,0.22828828234850906
XNTK,0.11300704350490423
VXX,0.48723645051353404
GRID,0.09425172862586685
QAI,0.0030399221323965608
IGBH,0.006312002234567814
CORP,0.0026405245596597933
PTNQ,0.015206670403396991
UCON,0.002279573201266206
PWB,0.08116156873656029
EZM,0.1457510793928412
FLJP,0.043953929774136
DVYE,0.0400901838569151
ILCV,0.11456196836976468
PWV,0.046785865880065815
IFRA,0.14189655754022243
EEMA,0.04542095567613861
GWX,0.02981783604971228
JHML,0.08785100337615469
GIGB,0.003426835721393567
CNYA,0.06632646673776388
OUSA,0.030323786597627852
HEWJ,0.043958259493107915
RWJ,0.1575920063537415
AGZ,0.0006182340857679215
LVHD,0.09816807122032475
FLTR,0.0003083466887686683
TDTF,0.00206310512172658
KBA,0.06532692954613849
GUSH,1.375779563023827
IYM,0.08665495171514029
MLPX,0.13760723418607845
PFM,0.09304913013686174
IYK,0.1161588446325887
RDIV,0.10428538728000328
BSJN,0.005287656773438149
ONEY,0.1264987903930241
SILJ,0.3065954810385947
EWQ,0.0927468420747059
ONLN,0.09780075541256732
VTC,0.0030165030798145333
EQAL,0.10896900071575265
BCI,0.024296182766746614
TBF,0.019513849838936673
JHEM,0.045251548910504764
VTWG,0.06919604772560287
CFA,0.05879387022913094
MUNI,0.0008997996984588745
IDLV,0.016508723190597218
MNA,0.004237807089976057
JPUS,0.123186725333696
KRMA,0.0884520600226018
DIV,0.044780420526852
UVXY,1.1060671492491878
XHE,0.04592671491063457
NUGT,0.759583671570183
SPGM,0.043626934065863994
EWD,0.05879235957261875
INDY,0.064812401735005
XRT,0.17123294858673438
BSCQ,0.0020809605602842133
EWX,0.03716482740790968
EES,0.13362442539626737
EPS,0.04539238848095713
LGLV,0.03785347535903748
CATH,0.04017941144025887
VIOG,0.1192918684048476
IBUY,0.11198509834234388
PPA,0.06607212235616665
ESPO,0.0641241442477048
FCTR,0.09975471920638704
EWI,0.03706024511793422
CLTL,3.237583669160365e-05
MXI,0.04689642636856457
DWX,0.030788491985555746
TLTD,0.032649829653563264
HYGV,0.0052423224861488545
ONEV,0.1316551485012446
DWM,0.03469453275550228
IQDF,0.02800518862025972
PID,0.04074341379580084
CALF,0.207545476562906
KBWD,0.10493004502791091
UUP,0.003553605206167692
DBEU,0.04263076264683749
SIZE,0.14592251131515352
BNDW,0.0010004765071514837
VNM,0.044422375094902
HEZU,0.06306585647946378
BBH,0.05237202728868265
USD,0.40236199301527126
FLGB,0.05380354717922698
OUNZ,0.0379666839614617
TMFC,0.12822615100465715
XSVM,0.17799280225691363
GMF,0.04558032840540286
PWZ,0.0014793817407535454
SMMU,0.00039986674769202756
FEP,0.031900619240830375
DMRL,0.019750333608803045
SPXU,1.4127398304372307
HAUZ,0.029561832421994973
FDRR,0.03717694143603079
EWS,0.04624090008023985
CHIQ,0.09355678113270434
NYF,0.0006862517025382109
ERUS,0.05506710998060001
PFFA,0.04331246980293958
DTN,0.045389978429070825
EWP,0.05712248289668947
CEMB,0.004350821024912453
DSTL,0.05963416514553601
FPEI,0.0027755849150871074
DWAS,0.15997560890645418
PSCT,0.07661688961340095
SDG,0.028599620557061972
IBDS,0.0033549820289985916
SNSR,0.06455347100103871
PSQ,0.2190918136280531
BIZD,0.09815481488899618
SDS,0.4321518214293434
IYZ,0.03362248953147466
RFG,0.07565250767544154
JHMD,0.037569567594581924
CSM,0.037370257763400735
FGD,0.06882349975266422
LEMB,0.009609618848102446
EMHY,0.010429889459702149
FMAT,0.10109523603692318
RGI,0.08190726219157667
RCD,0.1650334998170784
MMIN,0.006522064575316981
FM,0.016382504136237135
DDM,0.22035132601283552
FDLO,0.036028976999565254
FXZ,0.11500537055312884
RYF,0.20311163121299564
OGIG,0.11728482456071365
EUSA,0.09703341977922399
IG,0.003000168883194126
NANR,0.09207010841482957
IMCV,0.13228700896454149
VFVA,0.11335220987420722
CAPE,0.056955395586147754
FVAL,0.04219178185591026
ERX,0.6101958645375886
YINN,0.5270017963100017
RTM,0.1083834913957724
RHS,0.031036000154383063
VRIG,0.0010581029798559989
PDN,0.032663523266838225
ECH,0.3412795108311624
DBB,0.041886647656214776
GSSC,0.1603397439967086
EMCR,0.03604155630911935
PSCH,0.0596391378817731
URTY,1.2309889386217034
QDEF,0.04217206978192168
MDIV,0.04236012526615993
FTLS,0.07984271508930987
VUSE,0.15839937816513608
IRBO,0.055834348747479355
GII,0.033882374188802515
RING,0.13691818833359876
KIE,0.14492981645861788
WIP,0.006638583718175925
AGQ,0.9737043985198222
DNL,0.028016091390056518
GQRE,0.021868641550035484
IGE,0.08772386688553224
GBF,0.0022288667001994613
GNMA,0.0006081052745480561
JQUA,0.05233302685862004
PTMC,0.00906170119983187
RXI,0.06360814034928396
ULST,0.00040760255832606037
FNY,0.07849654615634065
FCG,0.23760254684266524
PREF,0.002130247541596203
VIDI,0.03986008781118943
JVAL,0.09715975520866399
FEM,0.05216237729985214
SVXY,0.1389870734115131
YYY,0.050170923959662994
ISCG,0.06143519442196564
SHYD,0.005572100002826385
BSJO,0.006434269540880984
DBO,0.11922816375513379
ERTH,0.13193210026433305
PJP,0.03601300142722613
SRET,0.07925539730244306
RWK,0.18134029438925953
TPYP,0.06150944775488172
DPST,1.3549172100147657
JHSC,0.11944307037164593
FXN,0.1727243301205187
JNUG,1.0541489111266997
QQQE,0.055820699621995665
VBND,0.0019807650233568852
NAIL,1.0254037325442933
FTSD,0.00026031287824939515
PLW,0.006874862589301681
TMF,0.1808930832532105
SDVY,0.25845786731137427
FDT,0.0326181996076452
FNDB,0.11789108304916501
AAAU,0.043080185179215955
FLHY,0.009560516670917306
SPEU,0.044217927982627636
ISCV,0.15008479911713635
NUMG,0.05675178753164079
EIDO,0.09354617799370836
IPO,0.12474964876658373
ZROZ,0.04369116036521874
SMIN,0.0653204299995689
KCE,0.06747316751546908
RZV,0.14149529033958022
INDS,0.035649744162696194
IHE,0.02966038668354862
EXI,0.06429874577851188
ROUS,0.055223512601330585
CNRG,0.23360573217442454
PSJ,0.08093515258351988
PTH,0.1475839716322891
XSW,0.058806287230639125
PRNT,0.23438437932721706
DUSA,0.04117986327169656
UNG,0.19453207605586767
THD,0.04517166537221006
USTB,0.000806540957375196
EEMS,0.03624281898392498
ONEO,0.09758608981391963
FMHI,0.001683779088873373
PTF,0.210620339353295
IBMK,0.0002887273161571842
ULVM,0.1480141083733943
SMMD,0.15700498414464173
BSCR,0.002097488294638537
SDOW,18.27789002873162
SPBO,0.002820569458593516
KBWY,0.0975741551114746
NUAG,0.0019017976853085868
DWLD,0.04238320122817852
EELV,0.0201763447329727
DOL,0.03305855098279649
RAVI,5.497223896282845e-05
SPXS,1.1181441264372598
EWN,0.058231947151596616
FYC,0.19827268979293958
ILTB,0.010414652818598612
PIO,0.029520556426030253
KNG,0.11330853014457287
XITK,0.10424644534105196
VSDA,0.05263361046812461
TMV,0.18376041091264225
KARS,0.0789690284361667
PBD,0.21382868075164346
FAN,0.0905452715063832
XMHQ,0.0760981711401746
UIVM,0.03306503983007468
DEF,0.030678124259834513
PPH,0.028027907261265816
IBML,0.00033327995894272516
TAIL,0.012647057617879019
SOCL,0.08117205453178335
SMB,0.0007755665022239509
IEUS,0.035025584508211464
SYLD,0.20338344292592603
PHDG,0.018307958842754966
PAWZ,0.0439350306940605
TZA,1.462518565049454
CLRG,0.26989589558928856
ADME,0.06626953786307685
SKOR,0.0014413797785988816
IQDG,0.026659521407553594
TLTE,0.036203669728343664
HFXI,0.03620319655315982
BSJP,0.00715435776723483
IEO,0.18192257141294835
IBDT,0.003044409235797836
JPIB,0.00426653533181215
DFE,0.028381978154331532
FLGE,0.32198791550993555
WOOD,0.048582056066200516
UWM,0.6191694285161501
JUST,0.04678956993912077
ISDX,0.021087713291598316
FDHY,0.012682194916751523
MORT,0.09581309449610131
IXP,0.0488234833471959
CWEB,0.4405788669617412
TUR,0.11564040771083602
PALL,0.20326725039604915
EZA,0.0837854104656769
SMOG,0.22033724031360477
PKB,0.11855995567215452
MEAR,0.0002161411796802775
EDIV,0.0329296406952368
NUMV,0.13733538082762276
WDIV,0.03373768757951021
ROBT,0.05468992144495508
FDD,0.03903205339956581
FLTB,0.0004808231336191961
GAL,0.013555436056263154
USVM,0.14436951291286193
JMOM,0.06192175663582402
SHE,0.043381899706101526
FCOR,0.002927209921169887
BIBL,0.04475147817396
DFEN,0.9912082652396053
FTXO,0.21693393288588872
PSP,0.04201726082623796
PBE,0.09253203633729942
MMIT,0.0009684714343532022
BLCN,0.174356399908794
VIXY,0.9070065533703913
EPOL,0.06507523430301472
IFGL,0.021676826377077366
FXG,0.035925481606938814
EFAX,0.032144547831111155
IGRO,0.029301676892220893
AMZA,0.2943630820336958
BGRN,0.0013299600285184695
DOG,0.08254689291751895
RYE,0.16420094022010912
NUBD,0.0012462092619208909
COM,0.036385845916906134
FEMB,0.012490417531380854
MLN,0.0024443791678974867
AIRR,0.140426454054793
COMB,0.020990477302787847
TFLO,8993.075922569815
PRN,0.27945682230875935
FQAL,0.08645031458628065
FAD,0.08553171064510166
CURE,0.2284044572491632
CCOR,0.013113323856869297
RTH,0.03412243872430378
FCVT,0.09079892885476386
FXF,0.004231030352381897
IBMM,0.0005606296025910131
YLD,0.009013352729010493
CSB,0.11344947710191139
JPME,0.12318978830018898
BATT,0.11601773133429065
KOLD,0.9813520025388284
XMVM,0.1546571220465896
FNGO,0.4287966638876709
DINT,0.03861889080640784
QGRO,0.06981925668363013
QVAL,0.06014203722064878
DTEC,0.047435650700127334
IQIN,0.06440435820493967
UEVM,0.0373518671729936
BSCS,0.002617485511896754
TIPZ,0.0023738498443610866
PGHY,0.004281703942609111
FFTY,0.1438448820373083
VLU,0.1426436984846314
ISCB,0.15377728215849634
PIZ,0.04207100780642946
CDL,0.10591083711856376
RWM,0.1687860425948585
AGZD,0.0009543570852222926
SPFF,0.011199879352854672
FLBR,0.1343852926076384
FLDR,0.0002499809660502317
IFV,0.041391955202536045
CZA,0.08740825600679206
FYT,0.17190066491749376
IYLD,0.009406425629414017
CPER,0.050175388969249814
HMOP,0.0012786818709118056
DFJ,0.03426467514304435
FLIA,0.0024568873666569913
SLVP,0.2944092702212857
IBD,0.005056322792152505
MILN,0.06587848417751417
CACG,0.05874240230401197
CSML,0.10526104138350605
USCI,0.021571338146771906
EWM,0.02837125396860473
FVC,0.17236494164496974
FNK,0.14777697861370037
XPH,0.050818661591955104
TTAC,0.04660534372748214
FXE,0.003904107916527875
FRI,0.04177956536037716
EQL,0.12063721104880351
DFNL,0.09712254187881059
RYU,0.032430820017777764
QID,0.9872707840964686
IZRL,0.07432542164003948
EPRF,0.014900258013991514
QINT,0.026042501124115592
PJUL,0.01348189819439889
SMLV,0.08469720441336683
BNO,0.15304512063563
GVIP,0.06838180698625013
DGRS,0.10549279638724281
XMPT,0.00744284592087363
UGL,0.1780248050511868
FLBL,0.0034797400079946746
JSMD,0.05614628083358148
PIE,0.06456388366229901
FBGX,0.30065330333538215
HAIL,0.13701511079776552
SGDM,0.14200776817425215
SLVO,0.06585786829944183
POCT,0.020113309795925446
ESG,0.0493612191726977
BIB,0.23143584512995777
TTT,0.17416990880686944
BWZ,0.0029484748110547693
GCC,0.027482994868946016
EIS,0.03760825893116062
HEEM,0.03626417223237495
FLEE,0.026183169829834693
DEUS,0.12075100437226215
XSMO,0.23327131644386329
HYZD,0.04281672654454209
VALQ,0.10308207137248647
DBJP,0.039805865651457585
GTIP,0.002387739240425586
TAXF,0.0006936860462307051
ETHO,0.17112066395620867
BRZU,0.7535826607960725
KLDW,0.03348920438435176
GHYB,0.007255849499055408
