,0
SKYY,0.20378806432003754
IYR,0.12554494908374536
VDC,0.13903536917581882
SPAB,0.05053597529252515
QLD,0.27594151535925016
ISTB,0.041597745950186275
CWB,0.1829715035086751
GUNR,0.1308199447154935
LMBS,0.021704302661378738
ESGE,0.13643544144191758
IGV,0.20399992910947942
ESGV,0.1874296729506075
BLV,0.08170646683529122
BKLN,0.05042951893441183
SPTM,0.17750722181996692
BBCA,0.15978154208271392
ICSH,0.023146266263547054
VDE,0.03923765588545186
IXN,0.21745696829613775
MCHI,0.14570485272896935
SOXL,0.3094910419889104
ICLN,0.24394494301908254
VPL,0.12533782522108927
LIT,0.22205789243983934
INDA,0.10376169940930237
QYLD,0.12541252261656094
XLRE,0.1361748926587066
SPIB,0.0613404667066368
PRF,0.1659931682241339
ACWV,0.1092322527091685
SPEM,0.12635151830127164
CIBR,0.19194687662412438
SPMD,0.16724533955777748
VPU,0.09980679365875016
PAVE,0.19532181072249222
SHYG,0.06341881152783127
VCLT,0.09475827359995834
SPYD,0.11874911647739067
IEUR,0.13884055106808718
ARKG,0.26773010142328774
FIXD,0.05763522043712091
VIS,0.17206094407380146
SLYV,0.16396753280160925
ANGL,0.11008564983811797
SHM,0.02577485319720432
FNDA,0.1668562444262379
VNQI,0.08315382191762863
MGV,0.14425839750574534
IWY,0.20231755114777145
FALN,0.10982042778777472
SSO,0.23713553644294694
SPTL,0.06088902686139443
FXI,0.07815448208544608
AMLP,0.04566028194363861
FNDE,0.09755662030502099
EWZ,0.035904921622011816
KRE,0.1569470786373686
ONEQ,0.2113213880654341
RPG,0.17328369323318352
ACWX,0.12966089843909945
NEAR,0.020870906885777838
SUSA,0.18677765696872584
EWY,0.148473508279101
SPSM,0.17016167125144616
QTEC,0.2150974271769221
PDBC,0.07682590856634892
MGC,0.1793507714681548
IDV,0.10960404453967958
BOND,0.05363641397647542
SJNK,0.07076687188924302
GDXJ,0.17220887202741578
GLDM,0.12183080706763359
FTSM,0.016147219776239157
DBEF,0.12284949132324746
SPMB,0.035666755183424534
VIGI,0.1467795947778466
VOX,0.1883405567733698
TFI,0.04912755677585005
XT,0.18863423174838584
AAXJ,0.13556874096445076
SPHQ,0.17473475337078737
DSI,0.1814930063966981
VAW,0.1823789645120885
IQLT,0.1502750365641672
BBAX,0.1249199252490402
IGM,0.21676765537194195
ARKW,0.25696910895316105
XSOE,0.15602954900913218
SPTS,-0.017010507999233444
IAGG,0.03846090966081218
EWC,0.16227630719539188
IOO,0.16861646269590996
SPXL,0.264392471966642
TECL,0.30553908363743965
EEMV,0.07416050279953088
HYD,0.045363805825071775
SCHC,0.14405574901314727
SPIP,0.07107121055964322
IXJ,0.14180318017513296
FAS,0.252354671674896
UPRO,0.26459272991344834
RPV,0.1396177532141836
REET,0.09729912238572608
SCHR,-0.05942050667247195
SPTI,-0.06252448811479862
DLN,0.14632655420129392
EMLC,0.041201955809342036
HEFA,0.12356988292698237
XOP,-0.028663113800515373
KBE,0.15125972799350415
IYH,0.14991495640701422
VWOB,0.06459509819533917
GSIE,0.13219774486047023
VSGX,0.13940034605649937
ITB,0.2210704046847054
IGF,0.09766598887228624
VYMI,0.110955397355451
DON,0.13391108916495917
JETS,-0.0018413377141312372
RYT,0.20148277100771453
FTSL,0.058155796980719876
SPHD,0.11026485542245223
KBWB,0.16257959163629954
FHLC,0.153259355374355
TAN,0.27168310317177097
TOTL,0.03853725151324763
VONE,0.1793739456905178
VGLT,0.06061084453056373
QCLN,0.26198301576118493
GSY,0.024092630074162822
FV,0.18547881295406649
SLYG,0.16200467047018463
VOOV,0.15117667947476165
ICF,0.12221356172364295
EWU,0.08748382189033593
IXG,0.13869648940830023
ASHR,0.17917837029124042
USRT,0.11497432369516089
VNLA,0.028210048634831432
BOTZ,0.1978502015115745
FNDC,0.13525898483734985
GVI,0.04375803824374157
PCY,0.0635932912082845
IYG,0.1746082135914193
NFRA,0.12685978787960636
PBUS,0.1605747157201542
DBC,0.07911111897147026
XHB,0.2185877003966641
PZA,0.05401331713253853
JHMM,0.17404652061702466
SLQD,0.04115566751197956
PFFD,0.09305467010235098
IGLB,0.09473577580199337
EWG,0.14017739674196328
FMB,0.051089436944182644
BAB,0.06174017600707338
IYE,0.029992520263392768
XLG,0.18207900725459253
FEZ,0.14467788044025684
ITA,0.10542965256468721
KOMP,0.22871919938675814
IYF,0.16046400507918376
FLRN,0.02061038012515493
USO,-0.23374611197395076
BSCM,0.043878193264507905
SGOL,0.12218470761913981
COMT,0.023822308041590825
SCHK,0.17914443630450913
GNR,0.1299993708854935
DGS,0.10929913880651901
BSCN,0.05918910456749117
HYLS,0.07793377409036727
JMST,0.017113651679380056
ILCG,0.19435238622933107
EPP,0.1182808996757929
HACK,0.17452983415138237
ARKQ,0.24082623604208178
FREL,0.12842328739791084
OIH,-0.06173314321126684
AOR,0.12212948878932468
AIA,0.1601992302310758
FBND,0.06075341739128704
EMLP,0.09459128561288827
HEDJ,0.1221656333877942
PHO,0.18895278967772094
IEV,0.13357572930838804
RWR,0.09732473847195203
PTLC,0.0866784344725989
FTGC,0.3752051757765508
VRP,0.08752281437842435
DXJ,0.11394533478297235
OMFL,0.19059260245224968
TNA,0.21659956943802416
AMJ,0.06900732843131076
PULS,0.019999306211066194
FXL,0.21944731389500147
FNGU,0.32821112014621373
EMXC,0.1173818765227563
URTH,0.1620780424312558
MDYV,0.1627777575690847
CMF,0.04558145139415242
ITM,0.05549573992770773
FXD,0.163774155159543
ROBO,0.19287918179648375
FNCL,0.1633486754098235
VIOO,0.16528199168966823
HYMB,0.059891917427059044
FXR,0.18075187669319143
DEM,0.08621831154109111
DES,0.12862455425240632
PDP,0.17726491737355227
RODM,0.10313573433473658
USMC,0.1592010313085736
PRFZ,0.1643849728711552
MDYG,0.17104475630607194
AOM,0.08928318593088713
USFR,-0.010286848326670416
FPX,0.19322838804900755
SLY,0.16490531215118706
IYY,0.17775648967180743
FDIS,0.20713043720736385
TDIV,0.17855788876923043
GBIL,-0.006589169428167929
CWI,0.1336198089630887
PGF,0.0782124689250332
RWO,0.08938755417637834
HYS,0.06392909196888973
IYT,0.1692564890795517
XSD,0.24107292507185074
EAGG,0.049148572927407035
TILT,0.1746112199562421
FDL,0.12606849677814455
EWL,0.14853241022942548
BSCO,0.10628528542434983
QDF,0.14569780801813503
FBT,0.11928665378209953
PBW,0.26356981658465417
FXO,0.1774596867246095
IYC,0.17409949650621728
IBDO,0.053489860757717146
AOA,0.14091705898373663
COPX,0.21680641611444332
IVOO,0.16921314608199647
ICVT,0.19129860626271714
IYJ,0.18034481357281584
XME,0.17798692016473627
SQQQ,3.8274584659733297
VIOV,0.16441374629235064
GXC,0.14572549518068387
SRVR,0.16646739518543036
IBDN,0.03926046135647444
FXH,0.16758746695204332
EUFN,0.10373426709597493
FIW,0.18940552983864736
TLH,-0.2801351022756723
IXC,0.018872089633363506
JPHY,0.0783705649532707
SPHB,0.21555356134427975
BBRE,0.11515843726397967
IBDP,0.06310810526852668
IMCG,0.2013336453165331
QQEW,0.19861314463034765
PKW,0.17804297352045503
TDTT,0.051304024221087166
TBT,-0.3061514180307521
PSK,0.08342902978899702
RSX,0.14525449634927326
BLOK,0.26324265838727484
HNDL,0.10391439597943244
CQQQ,0.1894761479521492
EWA,0.14225942167604305
DLS,0.11643587898159653
GSG,0.02419901650287376
SPYX,0.17821085997282254
SH,-0.5780627984445904
IAT,0.16358203233880494
DRIV,0.2204143951849445
PXH,0.08758768135235812
XMLV,0.1006600387815479
CRBN,0.16130073325141078
GEM,0.11782069895437568
ESML,0.17904886540216663
REM,0.06426156160444725
IHF,0.16472202650267512
EDV,0.07188929533638831
FTC,0.18338006473616467
STPZ,0.049138203592528316
NULV,0.14151951523936154
IBDQ,0.07431914197956398
LRGF,0.15648226675129606
HYEM,0.08782210349322968
CGW,0.1730793043335344
PEJ,0.06319144326138593
FTXR,0.14480805920648634
URA,0.6797480343863825
IWX,0.14246031283966937
VTHR,0.17819925560175287
FEX,0.1677163464366412
FUTY,0.1000442223800429
LDUR,0.03679280573809741
FINX,0.20128598226636094
DIAL,0.07249786326138037
IWC,0.18093680276727775
XSLV,0.0726925354638212
PSC,0.17236616139291283
EBND,0.046508599199772786
UITB,0.06454779300700966
IGOV,0.038932015652216864
SDOG,0.14717093908358445
ROM,0.342297333877603
QLTA,0.06499478190125389
COWZ,0.17631466916827462
RWL,0.164409967267776
MOO,0.16367550309131154
IVLU,0.1044818339463618
NUSC,0.1819301870088172
FTA,0.14686051725974067
REZ,0.11645801836367688
BSCP,0.07323150565581843
IVOG,0.1709832688971845
TIPX,0.05961347281893416
PXF,0.12156290872828879
JAGG,0.044749710335991205
IHDG,0.1540446709681015
PPLT,0.1349219391099025
AGGY,0.053802050415747364
XAR,0.1606486483236507
IGHG,0.05614286814056962
PFXF,0.1036099670192366
SMLF,0.15185178319982828
CXSE,0.20556223968546275
GTO,0.07076951884079193
NXTG,0.1691064484309918
SECT,0.1675550367409166
REMX,0.19048281764419914
CDC,0.16340184142905187
IPAC,0.11911257046555185
LQDH,0.04544775056529969
SUSB,0.04736935279468848
SPLB,0.09366181916748868
HTRB,0.056668910672863275
QUS,0.16611391835739103
REGL,0.14092205579725608
AOK,0.09047825486054939
UDOW,0.22212205360160237
LABU,0.21846891073182836
IVOV,0.16231160355368923
CFO,0.16529771497223186
UCO,-13.265822957593295
PEY,0.14033678944073325
EMQQ,0.2154595816870445
FNX,0.17477003006477848
DTD,0.14481226099794164
HYDW,0.0682361521501778
FLCO,0.07277007626310161
DBA,-1.3839998552980244
FDVV,0.1453722780777897
VTWV,0.1556719967908021
XMMO,0.1882002579603291
FENY,0.03871492171193539
FLQL,0.1549082190298804
RYH,0.16359779647238915
IWL,0.17989173080035034
SIL,0.18662360561905555
IPAY,0.19885120926091884
PICK,0.1848415810796473
PHB,0.0745270475733296
MLPA,0.06695158456744826
NTSX,0.176547351010079
IAI,0.18588676780750735
KXI,0.12387433882225035
XTN,0.17185188638646395
FYX,0.1761693458678752
KSA,0.11512580715483929
PNQI,0.20937972046872783
NULG,0.20665087972922092
EPI,0.11417211131924183
SWAN,0.12357117836147005
BWX,0.04025649140726332
LTPZ,0.11020580722580052
PCEF,0.12139737190248837
FPXI,0.20941336688790857
ILCB,0.17394572624396276
SIVR,0.17710169962054967
EWH,0.08815855888684272
DJP,0.07013954816539122
IBDR,0.0774908977170753
GLTR,0.14967525956116556
GSEW,0.17390709736564205
UYG,0.20654247033308804
PSI,0.24250994418876365
BSJM,0.049704742754402606
FIDU,0.17506493760354178
INTF,0.11755868783882953
ACES,0.24937562791466902
SUSC,0.07173150781331594
QEFA,0.1253089880695334
FCOM,0.18610789079105433
IMTM,0.15001946120897675
FTXN,0.044691606325876355
DIVO,0.1514931517501178
FSTA,0.13984944780281752
SDIV,0.016677634480025915
IMCB,0.17026223887095665
BAR,0.12223932068982388
JMBS,0.04845474502895979
SMDV,0.10447225515032427
SPGP,0.1977885524669766
ILF,0.030770340336521547
IDU,0.09831934108762784
EMGF,0.1237312658343791
RWX,0.07532148864881867
SMMV,0.1150650270274132
CMBS,0.054001072388434296
DRSK,0.0868876903204873
XYLD,0.08237950222932375
DHS,0.11590986161739814
EWW,0.07861894929407666
HDEF,0.10777067385283479
JPIN,0.10750042759433798
MJ,-0.0351952346131421
XNTK,0.23336564387104722
VXX,-12.91391855226718
GRID,0.22069417456308155
QAI,0.0564227046510768
IGBH,0.049691682125106086
CORP,0.07360423819946799
PTNQ,0.15060102193812394
UCON,0.05398690230326952
PWB,0.1727754425468539
EZM,0.16049177103920842
FLJP,0.11778909477476143
DVYE,0.08029547485868342
ILCV,0.13460044985930036
PWV,0.14005456756441967
IFRA,0.1608806394182457
EEMA,0.14136956854359084
GWX,0.13892388032951092
JHML,0.17558392524703514
GIGB,0.07458163658037349
CNYA,0.18636035758756753
OUSA,0.1374882117882391
HEWJ,0.11929825486023836
RWJ,0.20587704891944927
AGZ,0.0403732961649697
LVHD,0.12712622178147387
FLTR,0.030708499322416517
TDTF,0.07019040537899246
KBA,0.18680242663233873
GUSH,-13.494501965657086
IYM,0.1730626900936053
MLPX,0.12013990020381586
PFM,0.14820717529536656
IYK,0.1727841340162552
RDIV,0.1226143704566505
BSJN,0.0623750510129555
ONEY,0.16399335171421844
SILJ,0.20167814988387572
EWQ,0.144179509058376
ONLN,0.23520617521977696
VTC,0.07082059033892939
EQAL,0.16950623861194072
BCI,0.06522830326943424
TBF,-0.1025089359250322
JHEM,0.11627920711439756
VTWG,0.17945618313480136
CFA,0.1664956394962398
MUNI,0.04697093642399738
IDLV,0.06025928719607846
MNA,0.0457051045852519
JPUS,0.1535699129827052
KRMA,0.16988609403190252
DIV,0.048648283770952434
UVXY,-13.023125816909127
XHE,0.17558265277285554
NUGT,-0.006338887730573037
SPGM,0.16296111955560522
EWD,0.181188004942304
INDY,0.09998416298504556
XRT,0.22332378610023298
BSCQ,0.07779148519329088
EWX,0.13095541929776972
EES,0.1566910497285957
EPS,0.170947296155305
LGLV,0.1542224735960709
CATH,0.17567416756474852
VIOG,0.17376461773117224
IBUY,0.2495693176711015
PPA,0.15344977323398107
ESPO,0.2316822150814465
FCTR,0.19723341245263376
EWI,0.13278700454387957
CLTL,-0.009979464349858504
MXI,0.17328471858865344
DWX,0.09330785037462093
TLTD,0.12867189208841612
HYGV,0.09428483392847943
ONEV,0.16150796610175372
DWM,0.10172573329654955
IQDF,0.12315674723241972
PID,0.11783039316058858
CALF,0.19188448807078762
KBWD,0.10911256772599828
UUP,-0.02116123994505465
DBEU,0.1218726439145243
SIZE,0.17254347795777988
BNDW,0.044473983063207885
VNM,0.09809400784210419
HEZU,0.13401027789666106
BBH,0.16788225691799724
USD,0.2803154822012154
FLGB,0.0984619470928626
OUNZ,0.12071887611676012
TMFC,0.20119302127330316
XSVM,0.19354731563074687
GMF,0.14117503493607775
PWZ,0.053399837425643595
SMMU,0.00926221217541488
FEP,0.1404158333533027
DMRL,0.12045665198629364
SPXU,-12.209686290307186
HAUZ,0.08545229866911196
FDRR,0.1561407706938446
EWS,0.05733044323974358
CHIQ,0.22358310297761713
NYF,0.043669320336497904
ERUS,0.13611736419794676
PFFA,0.1173707507112929
DTN,0.1262142293240566
EWP,0.07873831176946072
CEMB,0.07393218111285972
DSTL,0.18495684908426144
FPEI,0.08158531913585466
DWAS,0.1964370457470848
PSCT,0.19656742866742646
SDG,0.1830934358931812
IBDS,0.07154459168052936
SNSR,0.20819965007808672
PSQ,-1.2348219035272212
BIZD,0.1331201728289028
SDS,-11.48498374528708
IYZ,0.11599945402357142
RFG,0.16679941893498063
JHMD,0.1242264610562818
CSM,0.16436662037480387
FGD,0.12703203181618947
LEMB,0.028601642522465356
EMHY,0.06378618260421391
FMAT,0.1824695283701291
RGI,0.18883959740064105
RCD,0.16763988485339476
MMIN,0.05730641422777512
FM,0.09656564940674697
DDM,0.2031127952692997
FDLO,0.15858099898628666
FXZ,0.19224170788451111
RYF,0.17809229286180858
OGIG,0.24225602409701663
EUSA,0.1740896390029021
IG,0.07481777825940139
NANR,0.14954674419809302
IMCV,0.1455286436168528
VFVA,0.1657074510677701
CAPE,0.1805033850673994
FVAL,0.1657359345395186
ERX,-12.470057476724225
YINN,0.027953353015447335
RTM,0.19298765359651507
RHS,0.1354701180825345
VRIG,0.026961436786046407
PDN,0.138519212947358
ECH,-0.16813392361628365
DBB,0.3697790601768508
GSSC,0.16440542289480942
EMCR,0.12665277575582518
PSCH,0.1719944197524216
URTY,0.2162269169506111
QDEF,0.13509644785553437
MDIV,0.06813789182185326
FTLS,0.10214676704016155
VUSE,0.1619536803677427
IRBO,0.20207511956454757
GII,0.09766372628723842
RING,0.19485443881255293
KIE,0.139746227387612
WIP,0.05498039031649496
AGQ,0.2133088187211407
DNL,0.1721261479233114
GQRE,0.09365865201711084
IGE,0.09823668211946829
GBF,0.05288363774809021
GNMA,0.03279603914548445
JQUA,0.16417789515216166
PTMC,0.05808688327893489
RXI,0.16966760157614486
ULST,0.019260592126231015
FNY,0.1914004130567349
FCG,0.04693465461515532
PREF,0.10181374139688945
VIDI,0.10817262568629812
JVAL,0.16549197215675385
FEM,0.0963030245632384
SVXY,0.061623158442365544
YYY,0.10728727383522212
ISCG,0.18240416507288432
SHYD,0.04472707209036702
BSJO,0.07259548665224554
DBO,0.10817217479081825
ERTH,0.19623837769969493
PJP,0.11312858666343685
SRET,-0.029696701302894552
RWK,0.18180237856137133
TPYP,0.09934319468120661
DPST,0.10064838761475886
JHSC,0.1546262970349412
FXN,0.03078422158340444
JNUG,-13.919224734943063
QQQE,0.1972085443921426
VBND,0.050235874132754876
NAIL,0.26872317453874023
FTSD,0.02352177958930457
PLW,0.05129741087291652
TMF,0.07388771896450978
SDVY,0.17143041593071934
FDT,0.1180296096446845
FNDB,0.1710150583116511
AAAU,0.12186410249326073
FLHY,0.08790600388916758
SPEU,0.1431372757729654
ISCV,0.14567915152627806
NUMG,0.20170465283571387
EIDO,-0.03604656943683028
IPO,0.23518997906326916
ZROZ,0.07473148188577874
SMIN,0.1332664883951038
KCE,0.19999512812042441
RZV,0.160389797940599
INDS,0.16866597139355027
IHE,0.12369059791225667
EXI,0.15784876672092055
ROUS,0.1442279973289663
CNRG,0.26125403539274633
PSJ,0.21322235187432156
PTH,0.20998699576282995
XSW,0.20918077949270303
PRNT,0.18802087802018985
DUSA,0.18208801908641323
UNG,-1.3459044068384833
THD,0.0027610540068546408
USTB,0.04314489477051818
EEMS,0.13364731181201692
ONEO,0.161551027335766
FMHI,0.06727115804974865
PTF,0.23387432307740838
IBMK,0.03415628751174083
ULVM,0.1455450591688788
SMMD,0.17540707534786418
BSCR,0.0811126229748122
SDOW,-12.676138674026669
SPBO,0.07420230945470895
KBWY,0.028866429995407995
NUAG,0.054338291069918325
DWLD,0.18297680952469839
EELV,0.048813694219305245
DOL,0.09619561184845654
RAVI,0.01828679541947779
SPXS,-12.488757307583624
EWN,0.19062904843304226
FYC,0.17529245432908488
ILTB,0.0853005881559471
PIO,0.17197881350823396
KNG,0.15203567422461017
XITK,0.23175156574543515
VSDA,0.1643348113120117
TMV,-0.813250689467502
KARS,0.22251292164296232
PBD,0.2505229899105825
FAN,0.1926670270246425
XMHQ,0.18755576666019083
UIVM,0.09928628568491008
DEF,0.14526888179419198
PPH,0.12370657790772872
IBML,0.02755375772275308
TAIL,-0.1230502353350653
SOCL,0.21985066880004922
SMB,0.029465014285334403
IEUS,0.167677092425232
SYLD,0.5429227696533028
PHDG,0.10409437339549518
PAWZ,0.20939467396800696
TZA,-12.705829526242141
CLRG,0.14969858720032359
ADME,0.10778660007380733
SKOR,0.06565580309376211
IQDG,0.1624165463105976
TLTE,0.12161751670979634
HFXI,0.13149976782141132
BSJP,0.08603188701631753
IEO,0.06288969981592811
IBDT,0.07777449395526982
JPIB,0.061595838293109884
DFE,0.14708235720951723
FLGE,0.2642244673339521
WOOD,0.1619023950482416
UWM,0.21854037552050645
JUST,0.1773140753566784
ISDX,0.12600287439949273
FDHY,0.09647423915890603
MORT,0.07044304517001992
IXP,0.16986110986754047
CWEB,0.2259865518196916
TUR,0.006544800594187589
PALL,0.20716927957437486
EZA,0.08293502667802954
SMOG,0.23161061993627124
PKB,0.2128020486388949
MEAR,0.013524911625121
EDIV,0.04736849660557136
NUMV,0.1563060629026821
WDIV,0.09500205131581728
ROBT,0.19684143835131537
FDD,0.11645159123064258
FLTB,0.042619425137278046
GAL,0.12163929182675597
USVM,0.15714524817759748
JMOM,0.17695172414010155
SHE,0.15966496706393526
FCOR,0.07879217941932981
BIBL,0.17800110117351503
DFEN,0.040460119037530703
FTXO,0.15344223407292817
PSP,0.1779735468539488
PBE,0.15502255451655408
MMIT,0.05343776353262716
BLCN,0.22865700264995786
VIXY,-12.709562912931672
EPOL,0.0013451599264468035
IFGL,0.08293702187022557
FXG,0.134207597217765
EFAX,0.13345843832935472
IGRO,0.13433146190038606
AMZA,0.01710016224561583
BGRN,0.04612293197598899
DOG,-0.45140378018637145
RYE,0.05067849015021193
NUBD,0.047084727546018376
COM,0.33904483195101925
FEMB,0.03642927070279382
MLN,0.0632035915281976
AIRR,0.19021600179883189
COMB,0.06265148561598909
TFLO,-0.007134694109510388
PRN,0.1931996193075001
FQAL,0.16510107921524678
FAD,0.18659136205454846
CURE,0.22982236975832174
CCOR,0.06520583436713515
RTH,0.18818741333144406
FCVT,0.18237389450222785
FXF,0.02505901972902227
IBMM,0.03725699500024111
YLD,0.11094892208109564
CSB,0.16309951631731556
JPME,0.15754541070820743
BATT,0.12516653517368354
KOLD,0.19175582924246598
XMVM,0.17456195760945142
FNGO,0.30739686981758857
DINT,0.15838972300387094
QGRO,0.19957793923955552
QVAL,0.13310185384564763
DTEC,0.19478683759782134
IQIN,0.1265937021872249
UEVM,0.09061214143329012
BSCS,0.08056674989685671
TIPZ,0.06985292559838849
PGHY,0.04048209597818461
FFTY,0.16047323451709503
VLU,0.16816038543990564
ISCB,0.16084151074283834
PIZ,0.1637092280252541
CDL,0.14440336807329374
RWM,-0.7185638925626605
AGZD,0.01950376999206883
SPFF,0.08247765812844426
FLBR,0.0492104601438168
FLDR,0.02250751211931692
IFV,0.13307160113906025
CZA,0.15300807645061243
FYT,0.17178920603436548
IYLD,0.06444319257209749
CPER,0.5090524659084779
HMOP,0.05288619504376473
DFJ,0.09278936533564304
FLIA,0.02948853138062427
SLVP,0.19291680416829343
IBD,0.05010392534920112
MILN,0.20568451200877577
CACG,0.18039371999078527
CSML,0.16304348391316306
USCI,0.4200653175889053
EWM,-0.00703264324688792
FVC,0.15196237995439862
FNK,0.14932618101639245
XPH,0.12749666764039716
TTAC,0.1693537011186023
FXE,0.01662471474331025
FRI,0.10912731513454386
EQL,0.16226719848753132
DFNL,0.15071789585468032
RYU,0.09295046220524987
QID,-12.393632378789613
IZRL,0.17577890118523973
EPRF,0.08714106271476417
QINT,0.15194718960068965
PJUL,0.0859452544355678
SMLV,0.1356057348704346
BNO,0.046331722362197465
GVIP,0.20040313972852256
DGRS,0.15834851807082478
XMPT,0.10509262032339624
UGL,0.1601937064024867
FLBL,0.050003703976794024
JSMD,0.18450137260275312
PIE,0.14957239604842526
FBGX,0.2653947853449985
HAIL,0.2344009567471157
SGDM,0.1751425910959547
SLVO,0.1287767453182073
POCT,0.09735614819419355
ESG,0.17680055347775167
BIB,0.21298679025483122
TTT,-0.7930224885473448
BWZ,0.022266439925906295
GCC,0.07645927105957806
EIS,0.12906700539291246
HEEM,0.1259704833866916
FLEE,0.1465994227377417
DEUS,0.15843619536409237
XSMO,0.16654738565474445
HYZD,0.043288167098780445
VALQ,0.14002561350771622
DBJP,0.12093773950398125
GTIP,0.06965425651465601
TAXF,0.060836306646280015
ETHO,0.18627584867678215
BRZU,-13.883461856412895
KLDW,0.15372830620055766
GHYB,0.07903763657602961
RFV,0.17619627554025327
VFMO,0.18970137110347088
GHYG,0.08311816620131285
TOK,0.16509118156906977
ISCF,0.14762669977258763
IUS,0.15910625133525366
